Cycle,0.8714006917
Average Width,10.1235247875
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5813922026,6.66565737248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point2,H1,(8.19984795191 65),(23.7265732321 159),(18.5077592479 344),(12.1935039566 526),(8.05124122138 705),(12.8596200607 909),(13.6697570529 1088),(11.0026431016 1274),(13.5397232596 1451),(18.2875773412 1631),(14.876548358 1838),(10.6180436695 2019),(10.6007366109 2203),(9.62014719138 2385),(14.9159923033 2572),(11.3922999013 2779),(10.54467356 2954),(11.8084684778 3136),(4.58995217284 3241),(12.8653418019 3323),(13.9237326063 3507),(12.2065834835 3693),(11.7754258763 3897),(13.3314193872 4077),
Point2,H2,(4.63282046096 89),(1.59872115546e-14 200),(-0.0634790376741 391),(-0.00239147141316 568),,,(-0.0190881270826 1135),,(-0.0072079557683 1489),,(-0.0521953679095 1884),,,,(-0.049160559649 2621),(4.4408920985e-16 2818),(3.5527136788e-15 2992),,(3.72690270366 3257),,(-2.6645352591e-15 3550),,,,
Point2,H3,(5.41721772342 101),(7.93508361299 227),(0.734986345875 421),(4.29327685744 633),,,(2.57625621662 1191),,(2.38764786698 1534),,(5.73073533943 1945),,,,(2.03651030094 2660),(1.81948306484 2868),(1.75181251494 3018),,(4.16987493023 3268),,(2.26209574032 3598),,,,
Point2,H4,,(1.81121988559 249),(0.128032470004 441),(3.87701504794 646),(-2.31915228349 745),,(2.16098621823 1205),(-0.0642682116664 1311),(-0.0174002657696 1572),,(5.64256701154 1952),,,,(1.81510670893 2684),(1.21139274955 2885),(-0.0301396169865 3050),,,,(2.03128168647 3609),,(-0.0675919696072 3938),,
Point2,H5,,(13.8622954974 292),(4.56773832317 485),(4.76273162525 660),(6.49443646869 869),,(3.09104891506 1221),(5.65746174637 1399),(4.71827839763 1592),,(9.19847637658 1975),,,,(3.99201877783 2725),(2.28021650421 2902),(4.3337933877 3094),,,,(3.36702347462 3630),,(8.70920145317 4035),,
Point2,H6,(-0.0311329192702 124),(1.59872115546e-14 200),(-0.0634790376741 391),(7.9936057773e-15 503),(-0.00239147141316 568),(-0.00891707231063 681),(-2.31915228349 745),(-0.0039336043054 959),(1.50990331349e-14 1063),(-0.0190881270826 1135),(-0.00984787434741 1242),(-0.0642682116664 1311),(-0.0072079557683 1489),(-0.0174002657696 1572),(-0.884230298443 1742),(7.9936057773e-15 1814),(-0.0521953679095 1884),(-0.00949044924985 2060),(-0.271887190302 2276),(0.0 2360),(-0.0710208887635 2429),(-0.049160559649 2621),(3.99680288865e-15 2748),(4.4408920985e-16 2818),(0.0 2923),(3.5527136788e-15 2992),(-0.0301396169865 3050),(-0.0139973152575 3111),(-0.0410621578042 3182),(-7.9936057773e-15 3290),(-0.00887509146613 3363),(-4.4408920985e-15 3480),(-2.6645352591e-15 3550),(1.33226762955e-15 3667),(-0.0846651880036 3734),(2.6645352591e-15 3866),(-0.0675919696072 3938),(1.02140518266e-14 4118),(-0.00533342105919 4237),
Point3,H1,(19.2035420247 110),(30.8667074913 334),(25.7158038255 533),(22.2331729916 710),(20.4744915922 917),(16.5678020441 1094),(22.2197507842 1279),(20.2964460809 1458),(13.4086637349 1580),(16.1286580268 1640),(23.0489887249 1845),(21.2356905005 2025),(22.1512793526 2211),(19.9602950882 2392),(22.3122050146 2581),(25.5649487801 2768),(22.3209394123 2959),(25.2189970645 3142),(24.1124071509 3327),(24.1753919463 3511),(25.289067293 3700),(25.4965438959 3896),(26.6323981259 4085),
Point3,H2,,(2.13162820728e-14 382),(-0.00452760140531 563),,,,,,,,,(7.1054273576e-15 2061),(1.7763568394e-15 2238),(3.5527136788e-15 2428),(1.7763568394e-15 2608),,(-1.7763568394e-14 2990),,,,,,
Point3,H3,,(5.27733316826 399),(1.21858135563 575),,,,,,,,,(15.9400493183 2139),(10.1127810382 2284),(17.0888626775 2525),(2.91950124772 2623),,(16.0732441287 3077),,,,,,
Point3,H4,,(3.64872522266 414),(1.12578664948 580),(1.95399252334e-14 754),,(-0.00440925981873 1130),,(-8.881784197e-15 1485),,(-1.59872115546e-14 1673),(-2.13162820728e-14 1876),(15.397899171 2150),(9.59460136542 2295),(16.4880268673 2537),(2.84337868187 2628),,(15.7055470141 3092),(-0.00169832794906 3178),,(-1.7763568394e-15 3549),,,
Point3,H5,,(3.87568171467 423),(5.59924915523 604),(6.75935461258 826),,(21.8983848157 1262),,(6.23425248372 1503),,(13.4858142925 1767),(3.93352844876 1915),(18.8335769776 2187),(14.028688482 2361),(18.2735511174 2554),(9.79745045808 2656),,(19.693723862 3115),(7.92484226805 3230),,(20.8341098589 3677),,,
Point3,H6,(-1.06581410364e-14 186),(2.13162820728e-14 382),(-0.00452760140531 563),(1.95399252334e-14 754),(-5.3290705182e-15 944),(-0.00440925981873 1130),(8.881784197e-15 1309),(-8.881784197e-15 1485),(-1.59872115546e-14 1673),(-2.13162820728e-14 1876),(7.1054273576e-15 2061),(1.7763568394e-15 2238),(3.5527136788e-15 2428),(1.7763568394e-15 2608),(7.1054273576e-15 2813),(-1.7763568394e-14 2990),(-0.00169832794906 3178),(-1.7763568394e-14 3357),(-1.7763568394e-15 3549),(1.7763568394e-15 3727),(-1.7763568394e-15 3932),(-0.00229416035023 4117),
