Cycle,0.707383791209
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point3,H3,,(5.07154693906 347),(3.92872193879 476),,(5.88823103684 782),,,,(5.66610093125 1355),,(0.65578148971 1604),,,,(3.87498053717 2235),,,(6.67322815914 2583),(6.72472818495 2735),(5.55422123536 2957),,,,,(0.79116364067 3652),(3.76763603777 3763),,,,,,,,,,,,,,,
Point3,H4,,(5.03313446534 354),(3.84307740425 483),(2.6645352591e-15 591),(5.85347106973 789),,(-0.00562167521272 1028),,(5.38351782448 1367),(-0.00613406428869 1475),(-0.00372689445859 1618),(-0.0125100445289 1755),(-6.2172489379e-15 1903),(1.33226762955e-15 2045),(3.74037239874 2244),,,,(-7.1054273576e-15 2774),(5.15347229023 2973),,(-1.7763568394e-15 3215),(4.4408920985e-16 3362),,(3.5527136788e-15 3666),(-0.00256721557791 3804),,(1.06581410364e-14 4095),(1.50990331349e-14 4235),(8.881784197e-15 4400),(1.33226762955e-14 4546),(6.2172489379e-15 4688),(7.1054273576e-15 4844),(2.22044604925e-15 4990),,,(-0.00678683415829 5439),(-5.3290705182e-15 5600),(-0.00743411876507 5746),,
Point3,H5,,(6.32720560069 376),(5.3974240838 508),(7.97373900554 648),(6.29541958179 808),,(6.6777279213 1109),,(6.41190306188 1396),(6.00696684723 1524),(5.15158085429 1679),(7.05184920764 1829),(6.30377195477 1972),(5.83306167029 2090),(4.50124933113 2264),,,,(6.07037834784 2839),(5.82942318025 2997),,(6.52905641312 3285),(5.23515832708 3403),,(4.00195157181 3694),(6.08604613761 3881),,(6.1169637736 4165),(8.41830765502 4312),(7.40737045314 4467),(5.34852917092 4598),(6.64601500218 4758),(3.96193977262 4872),(5.36597502824 5023),,,(7.3581063587 5524),(7.32499157036 5665),(5.75756188874 5781),,
Point3,H6,(-5.3290705182e-15 153),(-7.1054273576e-15 286),(-0.00173636013919 449),(2.6645352591e-15 591),(-3.5527136788e-15 739),(-0.0117072530604 886),(-0.00562167521272 1028),(-0.0158845478616 1172),(-0.000528163132035 1315),(-0.00613406428869 1475),(-0.00372689445859 1618),(-0.0125100445289 1755),(-6.2172489379e-15 1903),(1.33226762955e-15 2045),(-1.33226762955e-15 2189),(-6.2172489379e-15 2339),(-7.3164589411e-05 2477),(-0.00494788709347 2622),(-7.1054273576e-15 2774),(-0.0226664210309 2916),(-0.00724726665115 3073),(-1.7763568394e-15 3215),(4.4408920985e-16 3362),(2.6645352591e-15 3500),(3.5527136788e-15 3666),(-0.00256721557791 3804),(5.77315972805e-15 3952),(1.06581410364e-14 4095),(1.50990331349e-14 4235),(8.881784197e-15 4400),(1.33226762955e-14 4546),(6.2172489379e-15 4688),(7.1054273576e-15 4844),(2.22044604925e-15 4990),(-0.00343107222884 5136),(-0.00156713013893 5279),(-0.00678683415829 5439),(-5.3290705182e-15 5600),(-0.00743411876507 5746),(-0.00443578884364 5901),
Point4,H1,(7.16632268845 78),(5.35231937388 182),(5.92312862774 254),(6.57554217866 396),(6.36194561764 543),(7.83914156149 685),(8.76685216354 832),(6.42247286156 977),(7.09758747322 1132),(7.75729794806 1274),(8.00281539137 1420),(7.55755459101 1565),(7.09325450157 1711),(8.35087423686 1824),(8.19022065214 1999),(8.76477283356 2132),(6.80096137701 2292),(8.63193052275 2432),(8.50022608762 2524),(8.45133942168 2582),(8.08614950312 2688),(7.56584925665 2876),(7.3831178985 3022),(8.93317116504 3167),(8.65125422133 3314),(8.10974492741 3466),(8.2480186134 3613),(6.63421774623 3721),(8.40260183397 3904),(7.76516004447 4035),(7.5267545303 4201),(9.09572804533 4307),(9.2701778478 4496),(7.01077706443 4642),(10.2657136305 4791),(7.42035552916 4943),(7.28641492383 5046),(7.3125749888 5097),(6.99993009418 5218),(7.43597134397 5387),(10.3265132177 5550),(9.15881998278 5697),(7.92623107806 5843),
Point4,H2,(6.32045771311 97),(4.58984634773 203),(2.22044604925e-15 281),(5.3290705182e-15 445),,(-0.000133749577906 734),,(-4.4408920985e-15 1022),,,(0.612229757667 1452),,,(7.44119388801 1841),,,,,,,(6.73076788961 2710),,,,,(-2.6645352591e-15 3495),,(4.98489272231 3745),,,(1.7763568394e-15 4230),,,(5.3290705182e-15 4682),,,,,,,
Point4,H3,(6.58067644136 108),(4.7629226086 221),(5.36123635789 346),(3.80179579827 471),,(6.14390437279 777),,(5.24426923376 1062),,,(0.61846805092 1455),,,(8.06047256432 1855),,,,,,,(7.84395448019 2730),,,,,(1.03905398052 3509),,(5.81923722576 3760),,,(1.02495603206 4244),,,(5.61653852283 4728),,,,,,,
Point4,H4,,,(5.35941242532 349),(3.6858684189 479),(4.88498130835e-15 587),(6.08693071873 784),(-0.0165831676187 883),(5.08738268381 1071),,(7.1054273576e-15 1309),(-0.00120484606888 1470),,,(1.15463194561e-14 1897),(8.881784197e-15 2040),(-0.006849526592 2185),,,,,,,,(-3.5527136788e-15 3210),(-3.99680288865e-15 3355),(0.929010968283 3515),,(-0.00522367286973 3797),,(3.5527136788e-15 4087),,,(1.24344978758e-14 4542),(5.60426123053 4732),,,,,,,
Point4,H5,,,(6.53704315882 372),(5.55571413921 507),(7.31350094595 643),(6.7674413471 803),(4.69053534837 925),(6.48174998428 1093),,(5.38912336975 1349),(6.73386118582 1520),,,(7.71670934277 1970),(6.81672866307 2084),(4.52580398328 2230),,,,,,,,(7.58355923314 3285),(7.90357062363 3445),(6.11975549253 3543),,(7.84433339452 3875),,(6.78321266315 4161),,,(6.2830395315 4607),(7.23445813941 4754),,,,,,,
Point4,H6,(-0.0018194082275 147),(2.22044604925e-15 281),(5.3290705182e-15 445),(4.88498130835e-15 587),(-0.000133749577906 734),(-0.0165831676187 883),(-4.4408920985e-15 1022),(-0.061788235832 1166),(7.1054273576e-15 1309),(-0.00120484606888 1470),(1.90958360236e-14 1615),(2.75335310107e-14 1755),(1.15463194561e-14 1897),(8.881784197e-15 2040),(-0.006849526592 2185),(-3.5527136788e-15 2334),(1.7763568394e-15 2470),(1.7763568394e-15 2616),(2.6645352591e-15 2769),(-0.0666283086529 2920),(-0.0022975648667 3069),(-3.5527136788e-15 3210),(-3.99680288865e-15 3355),(-2.6645352591e-15 3495),(-0.00494824811832 3662),(-0.00522367286973 3797),(4.4408920985e-15 3948),(3.5527136788e-15 4087),(1.7763568394e-15 4230),(7.9936057773e-15 4396),(1.24344978758e-14 4542),(5.3290705182e-15 4682),(-2.6645352591e-15 4843),(-3.5527136788e-15 4987),(-8.881784197e-16 5131),(-0.0658524827187 5290),(-0.00832591372335 5435),(0.0 5597),(7.1054273576e-15 5741),(5.77315972805e-15 5880),
