Cycle,0.790166666667
Average Width,8.90605848633
Width,,15.1427779739,13.9311222579,7.55920739123,7.49111342104,8.96533561619,8.59991527651,8.22630396508,8.59719139126,8.76092045186,7.4325765274,8.1318903783,9.03874318962,8.48765001482,8.14542372601,7.79296205559,7.02803375373,7.39257474446,9.7167157956,8.77465330977
Point0,H1,(7.24297665883 52),(7.06384174349 211),(7.53478264151 384),(7.78856266678 549),(7.25639442001 709),(6.49297302993 875),(6.84373968275 1042),(8.74411427897 1205),(8.62162374882 1363),(7.32960775351 1536),(8.91621728276 1699),(9.46654086486 1860),(8.33494849096 2033),(7.61699915609 2194),(8.891061737 2372),(8.66220343879 2548),(8.69450560825 2722),(9.4751347331 2883),(9.04906694206 3045),(9.576984504 3222),
Point2,H3,,,,,(1.17729190048 773),(8.60500695647 885),,,(1.13508755124 1454),,,(2.03829958078 1943),,(4.17426939388 2248),,,,(0.418023185772 2976),,
Point2,H4,(-0.0765824698076 131),(-0.132480213104 307),(-4.4408920985e-16 472),(0.214932673088 637),(0.307476812135 805),(0.486915436743 967),,(-2.22044604925e-15 1311),(1.08250946314 1463),(1.39028897835 1604),,(1.15956351198 1962),(0.881133668737 2122),(0.237206211341 2280),(1.12882047498 2449),(2.22044604925e-15 2648),(-1.33226762955e-15 2803),(0.319979886631 2985),,
Point2,H5,(0.46842031462 167),(0.906786285131 328),(1.36623493527 494),(0.565245044186 659),(0.961701680012 823),(0.675466504903 981),,(0.191024191455 1322),(1.34698331484 1477),(1.64075589679 1630),,(1.60649763292 1975),(0.994439114759 2134),(1.04933335571 2308),(1.14858826038 2454),(0.944149989675 2671),(0.745145700954 2825),(0.901592620802 3002),,
Point2,H6,(-0.0765824698076 131),(-0.132480213104 307),(-4.4408920985e-16 472),(-5.77315972805e-15 675),(-3.5527136788e-15 838),(2.22044604925e-15 997),(-2.6645352591e-15 1156),(-2.22044604925e-15 1311),(-1.33226762955e-15 1494),(6.2172489379e-15 1655),(8.881784197e-16 1827),(8.881784197e-16 1991),(-3.99680288865e-15 2161),(-3.10862446895e-15 2330),(0.0 2478),(2.22044604925e-15 2648),(-1.33226762955e-15 2803),(8.881784197e-16 2961),(8.881784197e-16 3176),
Point3,H1,(9.85486338196 37),(10.0097881149 208),(11.0597844965 372),(10.4148674083 531),(10.6318407932 698),(9.80607822014 868),(9.42716532596 1029),(11.6298999504 1190),(9.90290447817 1349),(10.3516204625 1524),(11.1678900925 1685),(10.5468339693 1846),(10.8882988878 2018),(10.4532272647 2182),(10.9924883067 2356),(10.2591424483 2531),(11.117800874 2708),(10.5518905696 2867),(11.6635403961 3029),(12.6395931812 3208),
Point3,H2,(9.62759839961 47),,,,,(1.02268949206 927),,(0.967195574856 1264),,,,,,(4.02363828784 2226),,,,(5.77315972805e-15 2945),,
Point3,H3,(9.71656971814 54),,,,,(1.16036844084 941),,(1.12383485003 1275),,,,,,(4.0772213282 2232),,,,(0.459015264887 2959),,
Point3,H4,(0.45984628422 142),(0.417879168033 287),(4.4408920985e-16 454),(2.6645352591e-15 610),(-0.00199735661368 784),(1.05939694253 954),(0.661964314172 1112),(-0.00174840240255 1295),(1.11105615269 1430),(1.2191132997 1585),(0.363571614446 1788),,(-0.00180988087803 2123),(-1.7763568394e-15 2262),(0.381340522525 2437),,,(0.261670593985 2969),,
Point3,H5,(0.653356314605 152),(0.925988546764 307),(2.20856053043 481),(0.767667378416 646),(1.55488455077 810),(1.11922528148 963),(0.739167936948 1122),(0.330281589963 1307),(1.31462224637 1459),(1.33722935258 1595),(0.541611334975 1800),,(0.706894036093 2138),(1.2973892663 2288),(0.390365598765 2442),,,(1.72537967894 2990),,
Point3,H6,(-3.5527136788e-15 166),(-1.33226762955e-15 327),(4.4408920985e-16 454),(2.6645352591e-15 610),(-0.00199735661368 784),(-4.4408920985e-16 984),(-2.22044604925e-15 1144),(-0.00174840240255 1295),(-3.10862446895e-15 1480),(-3.5527136788e-15 1638),(-0.000446310534194 1812),(-6.2172489379e-15 1977),(-0.00180988087803 2123),(-1.7763568394e-15 2262),(-0.00296002746386 2467),(-3.10862446895e-15 2623),(-4.4408920985e-16 2789),(5.77315972805e-15 2945),(2.6645352591e-15 3159),
Point4,H1,(9.13078960936 59),(8.74956286049 210),(8.12442997825 376),(7.89805960135 536),(8.85243140833 702),(8.04969402162 870),(7.59534006313 1030),(9.06962781151 1195),(7.56900144419 1354),(7.63990028197 1523),(8.026129495 1689),(7.73165354592 1849),(8.55330903703 2022),(8.20292967404 2202),(8.06613461949 2365),(6.45965333736 2536),(7.34591485796 2711),(8.14502339137 2870),(8.71256909664 3039),
Point4,H2,,,,(0.604763391898 580),,,(0.379351342107 1093),,(-0.000685490006313 1423),,(0.796664990141 1739),,(0.437084031763 2084),,,,,(1.33226762955e-15 2944),,
Point4,H3,,,,(0.878513160328 592),,,(0.3936097008 1099),,(0.736903017716 1447),,(0.912317605664 1750),,(0.759632041651 2100),,,,,(0.811234519838 2961),,
Point4,H4,,(1.7763568394e-15 294),(8.881784197e-16 443),(-6.66133814775e-15 613),(-6.66133814775e-15 792),(0.986642124924 955),(0.0350485649289 1121),(0.357730031027 1299),(0.736764378222 1448),,(6.2172489379e-15 1787),(0.541369850948 1945),(-2.6645352591e-15 2124),(4.4408920985e-16 2269),(-0.00665915047758 2460),,,(0.596632274354 2972),,
Point4,H5,,(0.490962637605 315),(3.25093552862 492),(2.11948240336 652),(1.8796945015 816),(1.19618723717 969),(0.106767863841 1134),(0.377629246067 1305),(1.10380927423 1466),,(0.547439298777 1805),(1.08096247245 1963),(1.01761490451 2144),(1.38120863133 2291),(1.82300816454 2494),,,(2.37897803886 2993),,
Point4,H6,(-0.0187599060936 167),(1.7763568394e-15 294),(8.881784197e-16 443),(-6.66133814775e-15 613),(-6.66133814775e-15 792),(-0.00420306113058 990),(-0.00264229490641 1147),(4.4408920985e-16 1319),(-0.000685490006313 1423),(-7.1054273576e-15 1484),(-0.00297829586552 1639),(6.2172489379e-15 1787),(-8.881784197e-16 1981),(-2.6645352591e-15 2124),(4.4408920985e-16 2269),(-0.00665915047758 2460),(-0.00247254583952 2626),(-3.10862446895e-15 2795),(1.33226762955e-15 2944),
