Cycle,0.749631578947
Average Width,5.13179043796
Width,,4.86793192559,5.15771010534,5.27601182096,5.07173709385,5.49667880534,5.34190728433,5.35907804209,5.0743215794,5.10689943263,4.89804432105,4.9779452375,5.09743235855,5.10662552756,5.13025356984,5.1452590462,5.04707426559,5.04631582312,5.10131589163,5.2186354395,5.24959918795
Point1,H6,(-0.00903913169627 1),(-1.42108547152e-14 160),(7.1054273576e-15 321),(3.5527136788e-15 481),(-7.1054273576e-15 642),(0.0 798),(7.1054273576e-15 945),(-1.7763568394e-15 1104),(3.5527136788e-15 1261),(8.881784197e-15 1410),(5.3290705182e-15 1570),(2.13162820728e-14 1728),(5.3290705182e-15 1887),(-7.1054273576e-15 2047),(-7.1054273576e-15 2207),(1.7763568394e-15 2369),(0.0 2530),(-1.24344978758e-14 2689),(0.0 2851),(-7.1054273576e-15 3012),
Point2,H1,(17.0000468854 37),(17.0636967153 196),(17.2190229137 358),(16.3985595011 517),(18.9041673979 677),(19.2680827926 827),(21.3108305512 984),(21.1883686014 1134),(22.741839267 1291),(19.4498418843 1447),(21.7134225864 1602),(20.82307574 1764),(19.936630744 1919),(21.4796029563 2077),(22.2303870039 2237),(21.5833112751 2405),(20.8712333253 2569),(20.4458654931 2729),(21.3793942079 2890),(20.5498799289 3050),
Point2,H2,,(9.71089056204 238),(9.57817874486 392),,,,,(10.2537595908 1174),(7.200095877 1334),,,(8.50478299147 1804),,,,,,,,
Point2,H3,,(9.75531420768 244),(10.4282415003 406),,,,,(11.1981287191 1187),(8.1305110003 1353),,,(8.81298682628 1813),,,,,,,,
Point2,H4,(1.3330203011 130),(2.82838165103 291),(3.64927131773 453),(2.16579263513 613),(8.61566626789 720),(7.85985801093 873),,(3.0835375602 1223),(4.12871612631 1383),(3.74852440702 1540),(2.77513734432 1701),(2.43475490931 1860),(2.37814692644 2020),(2.48193534079 2180),(3.27464999752 2338),,(2.31408101489 2661),(3.23698704694 2819),,
Point2,H5,(2.17964547548 144),(3.22355370853 301),(3.83401902853 461),(2.75325497824 624),(8.61616397376 722),(8.05338110718 882),,(3.50928604294 1236),(4.20776437222 1388),(4.17696814414 1550),(2.88280921685 1708),(2.4842210576 1866),(2.56376306667 2029),(2.83566259056 2189),(3.78130644125 2349),,(2.96391055136 2672),(3.87375853748 2831),,
Point2,H6,(-1.06581410364e-14 159),(-5.3290705182e-15 320),(-1.7763568394e-15 481),(-1.7763568394e-15 641),(-1.68753899743e-14 796),(-0.00681047945252 941),(1.24344978758e-14 1102),(-1.7763568394e-15 1259),(1.7763568394e-15 1410),(1.42108547152e-14 1568),(-3.5527136788e-15 1727),(1.06581410364e-14 1885),(-0.000346722030804 2045),(-3.5527136788e-15 2206),(3.5527136788e-15 2368),(0.0 2528),(-1.06581410364e-14 2688),(-1.59872115546e-14 2850),(-2.48689957516e-14 3011),
Point3,H1,(9.93334971012 37),(10.3337207314 200),(11.3179291978 364),(11.674995252 519),(14.8463655525 679),(13.4075438468 825),(15.6780077257 984),(14.6286034911 1132),(15.6082866699 1289),(13.9927209091 1445),(15.6259913051 1600),(15.0117344748 1767),(14.7535705937 1919),(16.1498646533 2075),(16.1331159337 2237),(15.7282355424 2405),(15.4662039172 2569),(14.1390196092 2729),(15.287385424 2887),(14.6101737797 3049),
Point3,H2,,,(7.6071768446 389),(9.09529305273 549),,,,(8.52499645789 1174),(5.88562269583 1336),(8.33019622573 1496),,(5.98905208066 1803),,,,,,,,,
Point3,H3,,,(8.62062505332 404),(9.27990201364 559),,,,(9.2004016208 1186),(6.2680209761 1355),(8.33337224475 1498),,(6.40549136955 1815),,,,,,,,,
Point3,H4,(0.698174694327 130),(1.61268598887 290),(2.51174427774 452),(2.54682689783 611),(7.73723671266 719),(6.05625335591 875),(2.4156414663 1076),(2.60465050886 1223),(2.92066181669 1381),(3.48772546272 1538),(1.85444476057 1701),(1.75854011645 1858),(2.27909600792 2016),(1.13885777575 2179),(2.32283033762 2337),,(1.35608022141 2661),(2.40365256033 2818),(1.8597113729 2977),,
Point3,H5,(1.18751900861 143),(1.81387854104 300),(2.72526067221 461),(3.15554041941 623),(7.74832385147 723),(6.12208367636 881),(2.57530538613 1084),(2.83329736402 1235),(3.25857054609 1390),(3.69579462369 1547),(1.93988403056 1708),(1.86901240931 1866),(2.63939587568 2028),(1.92787619685 2191),(3.04147683123 2350),,(1.79090860261 2671),(2.88172140604 2830),(1.89633323319 2983),,
Point3,H6,(-0.00703998917691 1),(6.2172489379e-15 158),(6.2172489379e-15 319),(6.2172489379e-15 480),(2.6645352591e-15 641),(-7.9936057773e-15 796),(-4.4408920985e-15 926),(3.5527136788e-15 1102),(-8.881784197e-15 1259),(-7.9936057773e-15 1409),(-5.3290705182e-15 1567),(-3.5527136788e-15 1726),(8.881784197e-15 1885),(6.2172489379e-15 2045),(-0.00139134704155 2205),(-5.3290705182e-15 2367),(-4.4408920985e-15 2527),(-7.1054273576e-15 2687),(-6.2172489379e-15 2850),(-8.881784197e-15 3011),
Point4,H1,(3.60332863542 33),(5.36232210022 210),(6.46357234128 362),(6.00100610731 524),(9.19097881026 679),(8.79817474732 823),(10.6644115748 980),(8.35455471862 1130),(8.82149872847 1285),(7.3016473284 1470),(8.65481203811 1602),(9.34464902881 1764),(8.56001252776 1923),(8.98815392726 2074),(9.87133891105 2252),(8.54687941811 2413),(8.3228034388 2566),(7.76821037862 2726),(8.3996067155 2890),(8.61099037476 3045),
Point4,H2,,(4.65918398817 234),(5.62048929359 382),(5.70238045421 543),(5.83558174466 713),(8.39486757545 834),,,(3.80256238987 1330),(5.32585776392 1491),,(3.42635846881 1802),,(8.81469903516 2084),(1.64491981218 2335),,(3.19853260376 2621),(7.44619334369 2738),,
Point4,H3,,(5.11289489208 250),(6.33371456415 398),(5.82690181903 556),(5.84827123674 718),(8.57584386239 842),,,(4.24897085397 1352),(5.50299104766 1500),,(3.63327339967 1813),,(8.82032216936 2087),(2.54418891151 2349),,(3.32743024382 2632),(7.52090037614 2746),,
Point4,H4,,(1.06699900062 285),(1.71631337568 450),(1.81510952889 610),(1.66743180316 768),(4.51973304801 874),(1.48460312099 1074),,(1.7763568394e-15 1406),(1.52751913846 1535),,(1.11324832886 1853),(1.79555833802 2014),(1.02043299852 2174),(2.6645352591e-15 2365),,(0.655198478139 2657),(1.60764028339 2814),,
Point4,H5,,(1.28828479671 297),(1.96155531016 460),(1.98024103839 619),(2.23307965106 780),(4.7665245954 886),(1.71742043646 1083),,(7.28732873004 1443),(2.11718273765 1548),,(1.64258817528 1867),(2.11576376346 2026),(1.45011023615 2187),(8.09587179755 2393),,(1.33544718725 2670),(1.67177249335 2822),,
Point4,H6,(-0.296052175191 122),(-1.73194791842e-14 318),(-1.28785870857e-14 480),(-5.3290705182e-15 640),(-7.9936057773e-15 796),(-5.3290705182e-15 918),(3.5527136788e-15 1100),(5.3290705182e-15 1258),(1.7763568394e-15 1406),(8.881784197e-16 1566),(-3.10862446895e-15 1723),(-8.43769498715e-15 1884),(-5.3290705182e-15 2044),(-8.881784197e-16 2203),(2.6645352591e-15 2365),(-0.00594961180232 2527),(-1.33226762955e-15 2687),(-0.00182692776861 2848),(-1.33226762955e-15 3012),
