Cycle,0.948782443456
Average Width,3.79810763748
Width,,6.42819777495,4.39345172211,4.76148412261,3.91248686032,4.08389118417,3.77471240967,3.85347113396,3.73320238142,3.75194463594,3.69009976219,3.91676788733,3.91043322723,4.23919378957,4.09378790433,3.95335084917,4.13117166368,3.9007906622,3.88255592394,3.97662425396,3.94727320606,3.85766571755,3.89607842156,3.83982981951,4.07627260922,3.72441687424,4.07062621109,3.91019826958,3.98526266025,4.00198418761,4.23799748275
Point1,H5,(2.68981372549 176),,,,,(4.00391859808 1152),(3.1880475435 1343),(5.06548517211 1504),,(3.6197632042 1931),,(2.41421858491 2335),(1.98844997657 2529),,(2.077837813 2925),(1.7496574243 3119),,(3.17786545992 3517),,(3.68560188941 3919),,,(2.71411246813 4512),(2.07199501356 4718),(3.28044694211 4910),(2.02489036248 5118),,(3.94152402725 5518),(1.06467673293 5708),(3.37044793744 5921),,
Point1,H6,(7.1054273576e-15 193),(-0.00258481620631 392),(7.1054273576e-15 583),(0.0 772),(5.3290705182e-15 970),(0.0 1169),(7.1054273576e-15 1363),(-0.00402269377657 1557),(-6.2172489379e-15 1754),(-7.1054273576e-15 1953),(2.6645352591e-15 2155),(-5.3290705182e-15 2354),(1.24344978758e-14 2550),(1.7763568394e-14 2749),(2.48689957516e-14 2944),(-0.000631828080654 3138),(1.24344978758e-14 3342),(1.06581410364e-14 3537),(-1.7763568394e-15 3740),(-1.7763568394e-15 3936),(-5.3290705182e-15 4129),(0.0 4326),(7.1054273576e-15 4528),(-1.7763568394e-15 4734),(-5.3290705182e-15 4930),(7.1054273576e-15 5134),(-0.0035114003651 5330),(-5.3290705182e-15 5537),(-4.4408920985e-15 5728),(-8.881784197e-15 5937),(-0.0466468535843 6129),
Point2,H1,(4.91833728303 298),(5.03581311116 434),(6.54266351638 627),(9.65609729331 820),(11.3260667175 1011),(13.2761383704 1217),(11.5633111335 1410),(13.1980710445 1604),(13.2767317629 1817),(14.0723496848 2003),(9.71598790452 2216),(7.31467325814 2399),(8.62998027656 2595),(9.55330170628 2805),(8.96356150967 2995),(8.15166313564 3185),(10.2045014036 3402),(10.6988384215 3587),(8.98941894159 3777),(8.98517428093 3995),(10.872111905 4176),(11.1156664653 4369),(11.3620859008 4577),(10.7720302892 4770),(10.1485835099 4977),(11.6063338213 5174),(11.4162786033 5378),(9.94746243881 5586),(9.74725339434 5781),(7.8998252273 5975),
Point2,H2,,,(6.05263785306 640),(9.32262751405 831),(10.8695285337 1022),,,,,,,,(0.661597344705 2735),,,,,,,,,(10.0428170479 4383),,(9.88311214883 4782),,(11.3099905551 5184),(6.69631201794 5429),,,,
Point2,H3,,,(6.09714600139 647),(9.42231857522 839),(11.22352064 1033),,,,,,,,(0.682478305551 2741),,,,,,,,,(10.5135404335 4394),,(10.4374251442 4794),,(11.4187550102 5192),(6.72028987135 5435),,,,
Point2,H4,(0.665793922165 366),,(4.56621288703 671),,(2.36857354558 1148),,,(-6.2172489379e-15 1764),(1.94163829941 1932),(-0.00262876991809 2163),,,(4.4408920985e-15 2756),(1.28363679603 2931),,,(2.05551488733 3516),,,,,,,,(1.8365243408 5118),,(1.28365351368 5517),(0.325050862241 5704),,,
Point2,H5,(0.82249168108 378),,(4.65587010097 679),,(2.5689301911 1157),,,(13.0139569703 1796),(2.15108827537 1942),(9.513876553 2196),,,(9.52440646887 2792),(1.28378628934 2932),,,(2.22682656167 3525),,,,,,,,(1.84210527522 5121),,(1.36313229543 5525),(0.74093398244 5720),,,
Point2,H6,(-0.000547198336692 74),(-0.00352954612536 193),(3.10862446895e-15 401),(-8.881784197e-16 594),(5.3290705182e-15 780),(9.7699626167e-15 979),(1.06581410364e-14 1177),(1.7763568394e-15 1370),(-3.5527136788e-15 1565),(-6.2172489379e-15 1764),(1.68753899743e-14 1961),(-0.00262876991809 2163),(-4.4408920985e-15 2360),(-2.6645352591e-15 2560),(4.4408920985e-15 2756),(8.881784197e-16 2953),(-5.3290705182e-15 3148),(-5.3290705182e-15 3351),(3.5527136788e-15 3546),(8.881784197e-16 3748),(8.881784197e-16 3943),(-8.881784197e-16 4136),(8.881784197e-16 4336),(3.5527136788e-15 4535),(6.2172489379e-15 4740),(4.4408920985e-15 4938),(-3.5527136788e-15 5142),(-1.7763568394e-15 5343),(-3.5527136788e-15 5544),(-0.00220667913669 5737),(-0.00431271503671 5944),(-0.0401742001262 6073),
Point3,H1,(13.4147301182 89),(3.51245529825 341),(7.24357518497 492),(5.32475784513 724),(6.69791951167 859),(5.80286168579 1107),(5.84618468798 1238),(4.70696714866 1436),(5.15608153185 1627),(4.78908763979 1701),(6.21867541582 1838),(6.16594032947 2103),(9.19107516939 2251),(7.59553260061 2476),(8.92608996344 2693),(7.39935580846 2888),(7.80627611326 3082),(8.3406664484 3283),(7.88578526436 3431),(7.09788686949 3683),(6.34098495877 3875),(7.71939287297 4072),(6.79315938517 4270),(8.07076899745 4434),(3.45844425474 4680),(7.99769279155 4819),(6.13027056037 5077),(5.98999026473 5218),(5.81493927384 5477),(6.53183851069 5667),(7.02687577796 5848),(11.6515328415 6074),
Point3,H2,(-0.136612011469 180),,(6.90517429702 519),,,,(5.170119026 1292),,(4.31014483269 1660),,(5.80057373713 1872),,(7.84649978522 2280),,,(-2.57571741713e-14 2929),,,,(1.06581410364e-14 3717),,(-3.1973608202e-05 4115),,(7.42637274831 4456),,,,,,,(6.39805023419 5866),,
Point3,H3,(2.35021829684 217),,(6.91509253835 524),,,,(5.17260874565 1296),,(4.34387759618 1671),,(6.08147802569 1892),,(8.15714548958 2294),,,(7.20434836486 2989),,,,(6.18622497863 3801),,(5.60848261106 4159),,(7.68878431764 4469),,,,,,,(6.64542606708 5877),,
Point3,H4,(1.4206491261 235),(-0.0909277105367 369),(-0.0265023521949 565),(-0.0171053391337 753),,(-1.7763568394e-15 1151),(-0.00138156217731 1346),,,(-0.00657214209991 1735),(-0.0548691290938 1938),(-0.0542472265131 2128),(3.99680288865e-14 2337),,(-1.42108547152e-14 2737),(6.82540168094 3006),,,,(5.03975915353 3819),(2.39808173319e-14 3915),(5.43094062676 4170),(-0.000316171461568 4310),(-0.0555879650976 4514),(-0.133232860024 4707),,(-1.7763568394e-14 5118),,(-3.5527136788e-15 5516),(2.6645352591e-15 5716),(-5.3290705182e-15 5925),,
Point3,H5,(1.93122904482 250),(6.81920806679 458),(2.32576019853 597),(6.28719058808 833),,(5.06819805496 1199),(4.18704500124 1401),,,(6.09084708488 1808),(2.52426402927 1979),(9.04484190641 2218),(5.11030544494 2402),,(6.90295404201 2830),(7.61301190318 3043),,,,(6.25389493117 3840),(7.70009635393 4039),(6.62974207095 4227),(7.34913201036 4389),(2.23631156371 4553),(7.25322425772 4788),,(5.68794761401 5179),,(6.23397521251 5608),(6.4609838834 5807),(4.5455736126 5980),,
Point3,H6,(-0.136612011469 180),(-0.0595667485252 294),(-0.0909277105367 369),(-0.0265023521949 565),(2.88657986403e-15 652),(-0.0171053391337 753),(-1.46549439251e-14 954),(-1.7763568394e-15 1151),(-0.00138156217731 1346),(2.88657986403e-14 1536),(-0.00657214209991 1735),(-0.0548691290938 1938),(1.60982338571e-15 2014),(-0.0542472265131 2128),(3.99680288865e-14 2337),(4.52970994047e-14 2527),(-1.42108547152e-14 2737),(-2.57571741713e-14 2929),(2.30926389122e-14 3119),(1.42108547152e-14 3324),(-0.00149010865662 3525),(1.06581410364e-14 3717),(2.39808173319e-14 3915),(-3.1973608202e-05 4115),(-0.000316171461568 4310),(-0.0555879650976 4514),(-0.0167288939942 4628),(-0.133232860024 4707),(-0.0138354559986 4913),(-1.7763568394e-14 5118),(2.22044604925e-15 5313),(-3.5527136788e-15 5516),(2.6645352591e-15 5716),(-5.3290705182e-15 5925),
