Cycle,0.781683333333
Average Width,4.72197337008
Width,,4.42231328607,4.62430374073,4.73607088438,4.2138789393,4.39412823692,4.46865477988,4.53457539027,4.92356617994,5.18315222122,4.87496242357,4.91135307838,4.6133119329,4.53614891595,4.78427668025,4.48626632961,4.4784922027,4.56316893149,4.76915031329,5.04596025199,4.5856574801,4.63261519567,5.18792576083,4.91639479266,5.39006118856,5.24842848079,5.01520128867
Point1,H5,(7.08626477924 105),,(9.37772568241 418),(9.2398767485 572),(2.60015336283 798),(11.6451067112 900),(1.92817368071 1132),(6.10123242025 1260),(0.484506364749 1432),(5.89542135255 1565),,(10.5385499402 1826),(3.91242786844 2044),(4.66957128358 2221),,,,(3.34478629962 2942),(4.41662304207 3114),(3.18860733272 3293),(10.7685468085 3393),(2.85405181995 3630),,(3.3166200641 3965),,
Point1,H6,(-1.7763568394e-15 163),(-5.3290705182e-15 327),(1.33226762955e-14 480),(-0.0028510698279 642),(1.7763568394e-15 814),(1.7763568394e-15 988),(4.4408920985e-15 1149),(-5.3290705182e-15 1292),(2.6645352591e-15 1419),(1.95399252334e-14 1587),(1.7763568394e-14 1738),(1.7763568394e-14 1899),(1.24344978758e-14 2065),(-0.00162685546762 2240),(2.30926389122e-14 2416),(-1.7763568394e-15 2601),(-1.7763568394e-15 2784),(8.881784197e-15 2964),(-1.7763568394e-15 3136),(-7.1054273576e-15 3310),(0.0 3476),(-8.881784197e-15 3646),(5.3290705182e-15 3810),(3.5527136788e-15 3983),(1.7763568394e-15 4144),
Point2,H1,(14.7150735994 39),(14.8165747777 199),(14.6425181368 358),(14.5791115373 516),(13.5598334207 677),(15.7514436366 841),(14.9684954345 1013),(12.4040464448 1174),(10.7862747605 1329),(13.3316512568 1479),(14.145162942 1620),(13.305156412 1765),(15.0458207066 1926),(13.5504839919 2101),(16.9664494108 2274),(17.4748346596 2453),(18.7836346317 2630),(18.7521485052 2821),(18.4618160572 2997),(20.4730222479 3171),(19.1597809812 3336),(18.7473251994 3508),(17.7966289562 3671),(15.4437765118 3843),(14.1750481104 4010),(15.3734210407 4181),
Point2,H2,,,(7.56392830232 402),,(7.63895916048 720),(10.3442733485 882),(6.10569822938 1061),(3.7625640277 1212),,,,(11.4584952581 1779),(13.1809980993 1941),,,,(11.3086839435 2675),,(7.63905087263 3043),,(9.03572163952 3381),,,,,,
Point2,H3,,,(8.00272441173 414),,(8.4133270038 735),(10.7861224516 893),(6.71698870674 1075),(4.70511965376 1230),,,,(12.4713310943 1791),(13.5032871618 1949),,,,(11.907135319 2686),,(8.17584329244 3057),,(9.61684384942 3392),,,,,,
Point2,H4,,,(3.44421745 451),(5.24708301483 550),(1.68459840286 788),(2.03813256119 961),(0.723737948758 1120),(4.18207483942 1246),,(6.92189272948 1516),,(8.39936923258 1812),(8.40336512932 1974),,(11.8758608831 2308),,(3.71886454518 2752),,(3.70255335058 3102),(3.03922409058 3282),(2.31275837612 3443),,,(2.81595436256 3952),,,
Point2,H5,,,(3.46362835689 455),(6.31038353423 568),(1.77750606815 794),(2.32263626837 971),(1.2248343474 1132),(4.33178273767 1256),,(7.72662364983 1533),,(8.79481239861 1822),(8.94903196696 1985),,(12.0107715205 2318),,(3.80262122636 2759),,(3.87620024189 3110),(3.32441024491 3291),(2.33544845096 3448),,,(3.08999191191 3962),,,
Point2,H6,(-8.881784197e-15 160),(7.9936057773e-15 324),(-0.00637074875751 480),(1.7763568394e-15 640),(8.881784197e-16 811),(-1.15463194561e-14 987),(-8.881784197e-16 1146),(3.7625640277 1212),(-1.7763568394e-15 1289),(-0.00268964153805 1442),(1.42108547152e-14 1582),(1.86517468137e-14 1736),(1.15463194561e-14 1898),(7.1054273576e-15 2061),(-1.7763568394e-15 2237),(0.0 2413),(-4.4408920985e-15 2600),(-1.06581410364e-14 2783),(8.881784197e-15 2959),(7.1054273576e-15 3133),(3.5527136788e-15 3308),(7.1054273576e-15 3471),(7.1054273576e-15 3640),(3.5527136788e-15 3807),(-2.6645352591e-15 3980),(-0.000778309658463 4142),
Point3,H1,(5.998557991 44),(6.40135959704 194),(5.92373476124 351),(3.75289922855 508),(2.65793568436 571),(4.85751187316 669),(5.30994002726 732),(6.91255072515 865),(6.27773558711 1007),(5.55328352553 1168),(6.11374769336 1361),(5.28447337723 1477),(5.31375912121 1640),(6.74607895292 1789),(6.45903503634 1948),(5.41049167706 2155),(7.42558329096 2266),(8.30262477373 2451),(8.74201434334 2625),(8.66892271604 2816),(9.66220173298 2992),(11.0104597078 3171),(10.1320215812 3330),(9.05687398935 3503),(8.3799085601 3665),(6.86527769134 3837),(5.8775844412 4001),(7.3158318045 4181),
Point3,H2,,,(2.88607274933 396),,,(3.6748221212 685),,(6.77894156748 875),(4.72587752864 1022),,,,(4.30376815913 1664),(4.96189021703 1806),(-0.000578980929969 2056),,(6.49004400568 2295),,(7.50231475724 2639),(5.18026447784 2845),(1.83612854715 3037),,(9.32417449488 3342),(4.2263988227 3546),(4.57968688061 3714),(4.87792762487 3862),,
Point3,H3,,,(3.2923372394 410),,,(4.73665723088 701),,(6.85378109792 883),(5.71451009941 1038),,,,(4.45196844309 1676),(5.41240251777 1818),(4.63247846193 2092),,(6.54065501128 2305),,(8.06625578381 2651),(5.76093854184 2865),(3.22891337275 3057),,(9.68090847104 3352),(4.26514367296 3554),(4.68803409318 3723),(4.91516115878 3868),,
Point3,H4,(3.59913126342 91),(3.13645027314 238),(0.871389326846 447),,,,(-0.00189429476542 802),(1.32433909004 956),(4.98530307347 1054),,,,(3.10862446895e-15 1733),(-2.6645352591e-15 1893),(4.49452479237 2105),,,(0.102714532035 2573),(6.83735552961 2668),(3.45979417926 2890),(1.30271826431 3102),(1.97617228929 3279),(5.7093586009 3376),(0.144016724314 3612),(1.2544100348 3771),(1.03950045126 3949),,
Point3,H5,(4.10361834692 107),(3.42051993141 251),(0.906345444023 454),,,,(5.85851616421 835),(1.39706056914 964),(5.34897193975 1068),,,,(5.17959185193 1759),(5.37179858625 1921),(5.03485176526 2128),,,(0.258052949818 2584),(7.58417238144 2683),(4.92507687987 2907),(1.31362273677 3107),(2.07145689075 3286),(6.34985641876 3390),(0.364541026914 3624),(1.49166654982 3782),(1.40792601658 3960),,
Point3,H6,(-0.00359957300753 158),(-8.43769498715e-15 304),(-0.013867525308 474),(2.44249065418e-15 540),(-0.0701836967169 615),(-0.00189429476542 802),(-0.00359087644424 983),(-1.06581410364e-14 1203),(-0.00205375216803 1280),(1.33226762955e-15 1440),(1.7763568394e-15 1578),(3.10862446895e-15 1733),(-2.6645352591e-15 1893),(-0.000578980929969 2056),(-0.00493847200526 2232),(3.5527136788e-15 2408),(-0.00314264248894 2594),(3.5527136788e-15 2778),(7.77156117238e-16 2955),(1.83612854715 3037),(-0.010753268484 3127),(2.6645352591e-15 3303),(1.7763568394e-15 3465),(-0.00678940815131 3635),(-8.881784197e-16 3802),(-5.77315972805e-15 3976),(-8.881784197e-16 4139),
