Point2,H6,(-0.00514677503909 140),(-1.24344978758e-14 284),(-2.30926389122e-14 441),(-1.06581410364e-14 571),(-5.3290705182e-15 714),(-2.13162820728e-14 846),(-5.3290705182e-15 987),(2.13162820728e-14 1132),(1.59872115546e-14 1268),(8.881784197e-15 1403),(2.30926389122e-14 1532),(3.19744231092e-14 1663),(3.5527136788e-15 1803),(-5.3290705182e-15 1947),(-3.5527136788e-15 2090),(8.881784197e-15 2220),(-2.78324053102e-05 2334),(0.0 2459),(-0.00605081922997 2586),(1.59872115546e-14 2747),(5.3290705182e-15 2919),(-1.06581410364e-14 3097),(-0.0208595672287 3229),
Point3,H1,(16.0848936797 29),(15.4371344672 169),(14.793339561 313),(18.0581629651 462),(17.2531997818 604),(17.8409959382 736),(16.5934156393 875),(17.9094133494 1010),(16.3568371974 1154),(18.95616681 1293),(20.7910347412 1425),(18.5337805329 1557),(22.2769349129 1692),(22.876756143 1832),(21.1907814312 1970),(21.0836767329 2114),(20.2797042544 2244),(22.9162351296 2364),(25.5165332403 2480),(24.4944380592 2607),(25.3911976858 2766),(28.7113908351 2942),(28.3885827643 3117),(30.1957641845 3278),
Point3,H2,,(7.22603575774 193),(5.67851681823 336),,(4.13577252836 628),(6.72949399279 774),(8.5641680639 898),(6.12237657302 1040),,(5.99037785778 1317),,,,(6.20400313049 1857),,,,,,,(10.1214729711 2787),(12.0410687104 2964),,
Point3,H3,,(10.8630498175 212),(8.47131297566 352),,(7.94816786788 649),(7.51376193227 789),(10.7174859947 913),(9.57179688773 1061),,(8.68663432573 1349),,,,(12.4010109321 1877),,,,,,,(13.6625302879 2802),(14.2778975197 2976),,
Point3,H4,(6.8855552019 52),(0.429118745379 254),(1.40598367274 407),(6.09205535186 486),(2.95179222783 687),(2.93087571883 815),(3.21673200456 960),(2.44652436122 1099),(5.65658784686 1186),(3.48356216477 1374),(7.45462683827 1456),(3.94489881471 1588),(6.98109145293 1715),(2.14796032857 1916),(7.28670592791 1998),(7.47876480547 2144),(4.97180297028 2273),(7.42033908604 2388),(9.09799296957 2508),,(3.16352106369 2869),(4.99942321164 3042),,
Point3,H5,(10.8132610002 75),(0.801708927918 265),(1.52888759817 419),(8.82952580073 516),(2.96459130287 691),(3.03988568746 821),(3.32866149497 966),(3.31080483084 1111),(9.22519239571 1207),(3.78336569367 1382),(11.0057178225 1479),(8.17348664487 1610),(11.6427989901 1734),(3.78997705335 1929),(13.0500936157 2021),(11.7688854324 2168),(9.45579412071 2295),(11.4500820893 2412),(11.7008706575 2530),,(3.50368226295 2881),(8.45674173075 3064),,
Point3,H6,(-2.13162820728e-14 134),(-0.00451416618011 278),(-3.5527136788e-15 436),(-8.881784197e-15 565),(-1.24344978758e-14 710),(-9.7699626167e-15 842),(-3.5527136788e-15 983),(-1.06581410364e-14 1128),(-1.33226762955e-14 1264),(-1.06581410364e-14 1399),(-1.24344978758e-14 1528),(-2.13162820728e-14 1657),(0.0 1800),(-1.06581410364e-14 1944),(1.06581410364e-14 2085),(0.0 2216),(-2.48689957516e-14 2331),(-1.7763568394e-14 2455),(-1.7763568394e-15 2581),(3.5527136788e-15 2744),(0.0 2914),(8.881784197e-15 3092),(-1.7763568394e-15 3224),
Point4,H1,(6.99837385365 89),(7.36019870234 189),(7.47453005741 337),(6.80436431951 478),(6.23010733663 616),(6.88688183082 751),(6.12931639184 887),(5.47576625312 1027),(7.56744821918 1169),(7.16919136908 1301),(7.78952480862 1435),(9.82162146788 1566),(11.155750991 1706),(8.59681682927 1845),(8.4613466901 1991),(8.29318032176 2122),(9.64161474599 2239),(11.3735313882 2354),(7.46444609081 2483),(7.41468933285 2639),(11.0140139775 2815),(11.3716823546 2991),(17.5303525033 3151),
Point4,H2,,,,(2.10083413153 501),,(4.35855884636 768),(2.19539167043 917),(1.66048725485 1064),(4.21785153771 1194),,,(5.24320099177 1588),(4.19840584848 1731),,,,,,,(2.10128781654 2659),,(5.17129702584 3013),,
Point4,H3,,,,(2.68086652614 515),,(5.64169950862 782),(3.29726325629 937),(3.31475199272 1084),(4.79032706743 1223),,,(6.56552803292 1605),(6.26592621713 1749),,,,,,,(4.93417052019 2686),,(9.43345853594 3034),,
Point4,H4,,,(3.42314754725 367),(2.48683724631 526),(1.61275768467 650),(3.8240978739 799),(0.975170035951 974),(-0.0216163430973 1120),(2.28370373732 1248),(-0.0114141746329 1335),(1.37770411296 1467),,(1.16647831999 1791),(3.62723564919 1870),(3.1838927847 2024),(1.33836622223 2145),(4.26569876077 2265),(2.34771666821 2381),,(-0.00433434326414 2721),,(3.32248329891 3056),,
Point4,H5,,,(3.78629070857 385),(2.8053206695 540),(1.74204652686 660),(4.72930888315 812),(1.09237442504 984),(0.156674928586 1131),(2.40527651797 1255),(2.09461677942 1357),(2.3659867276 1494),,(1.53444533847 1801),(7.34879060171 1894),(5.39205227909 2046),(4.15081790192 2165),(5.72993833854 2287),(5.87919967494 2402),,(1.42749044019 2761),,(5.38268500814 3070),,
Point4,H6,(-1.7763568394e-15 124),(5.3290705182e-15 309),(4.4408920985e-16 448),(2.6645352591e-15 583),(-0.0157418839213 711),(6.66133814775e-15 857),(6.2172489379e-15 1001),(-0.0216163430973 1120),(-0.0197077748106 1275),(-0.0114141746329 1335),(-0.0215232230383 1400),(-0.0106684926035 1532),(-0.00115870746485 1673),(-3.5527136788e-15 1817),(-8.881784197e-15 1959),(-0.0024947170799 2086),(-0.00842548489641 2206),(-7.1054273576e-15 2329),(-0.000293930563206 2453),(0.0 2618),(-0.00433434326414 2721),(-1.11022302463e-14 2786),(-2.6645352591e-15 2895),(3.5527136788e-15 2964),(2.6645352591e-15 3096),(1.7763568394e-15 3246),
