Point1,H6,(-0.139963344778 207),(-0.00419207226739 280),(-0.0473373137381 400),(-0.00388317633654 608),(-0.00767973339372 814),(7.9936057773e-15 1025),(-1.95399252334e-14 1231),(1.33226762955e-14 1437),(1.95399252334e-14 1644),(2.62012633812e-14 1844),(-0.00276310775256 2051),(1.33226762955e-14 2256),(2.6645352591e-15 2463),(-7.1054273576e-15 2672),(4.4408920985e-15 2879),(2.6645352591e-15 3086),(6.2172489379e-15 3293),(-3.10862446895e-15 3481),(-5.77315972805e-15 3704),(-3.99680288865e-15 3896),(-8.43769498715e-15 4114),
Point2,H1,(20.9643171637 79),(5.45992571248 262),(11.3382238027 471),(9.6740025252 679),(11.5304941393 890),(9.99192148939 1091),(10.6994251305 1305),(10.276856691 1501),(10.802279915 1705),(5.6955443339 1907),(10.4391253569 2122),(9.05536767672 2324),(11.482251234 2540),(10.7256210412 2744),(10.540785384 2956),(10.1071341266 3146),(9.48002269743 3352),(9.26734165482 3559),(8.55684334201 3766),(9.19580121774 3974),(8.78814126587 4183),
Point2,H2,,(-6.66133814775e-16 308),,(2.4762435887 761),,,(2.52766549676 1389),(10.1639215289 1509),(10.3450124139 1715),,(4.6888032134 2174),(4.97928349871 2370),,,,(9.74688655623 3157),(8.53137698577 3365),,(7.50693163198 3781),,,
Point2,H3,,(3.68512339077 344),,(2.52437437121 769),,,(2.55605717279 1396),(10.1758238469 1513),(10.7471310273 1726),,(4.68918601246 2175),(5.38217636937 2386),,,,(9.81329769185 3164),(8.80733675602 3374),,(7.67489072927 3789),,,
Point2,H4,,(-0.173978388414 390),,(0.898931745015 816),(1.64201032956 1026),,(0.795045336363 1438),(0.852580847068 1653),(0.77016134607 1843),,(2.67669905582 2227),(1.89356628643 2461),(1.29358397581 2669),(1.59872115546e-14 2908),,(0.566373057422 3296),(0.822265631518 3476),,,(2.88496347128 4024),,
Point2,H5,,(0.26899530645 407),,(1.24719563607 829),(1.77986620117 1035),,(0.949538269082 1450),(0.908161092876 1660),(1.00034101623 1854),,(2.77327785556 2236),(2.00125116213 2471),(1.6194148068 2683),(10.3752845781 2941),,(0.779981262599 3308),(1.11983890911 3493),,,(3.11713417098 4035),,
Point2,H6,(-0.215944082816 236),(-6.66133814775e-16 308),(-0.173978388414 390),(-6.66133814775e-15 640),(-8.881784197e-15 845),(-2.28430241407e-05 1054),(-2.6645352591e-15 1261),(-0.000809959289916 1466),(-0.00153806825961 1675),(1.28785870857e-14 1874),(1.28785870857e-14 2080),(8.881784197e-16 2284),(5.3290705182e-15 2493),(-1.06581410364e-14 2701),(1.59872115546e-14 2908),(1.15463194561e-14 3114),(-2.6645352591e-15 3322),(1.02140518266e-14 3521),(1.06581410364e-14 3732),(1.33226762955e-14 3927),(8.43769498715e-15 4141),
Point3,H1,(15.9506683584 81),(3.41389839372 266),(5.41789417318 342),(8.72635502493 472),(6.70050980625 680),(9.42876539098 893),(6.3176529713 1090),(3.74503752499 1191),(7.80754269597 1304),(7.29676616351 1514),(8.49697723079 1727),(3.19304961063 1973),(7.55562094136 2130),(6.82590505907 2323),(9.29183200066 2544),(8.03416064345 2747),(7.82578530638 2957),(7.59990469782 3167),(6.3583687564 3354),(6.21558112185 3583),(5.10791121412 3770),(6.20923145002 3974),(6.03141076729 4183),
Point3,H2,,,,,,,,,(2.49468106971 1380),,,(2.16872399128 2001),,(3.97064611555 2366),,,(3.32379105557 3035),,,(3.38126892827 3609),,,
Point3,H3,,,,,,,,,(2.60977354811 1393),,,(2.62208822258 2025),,(4.82009324146 2388),,,(3.33310750117 3040),,,(3.4040912346 3614),,,
Point3,H4,,,(0.764576495247 387),(3.90404136121 521),,(2.92654948281 990),(2.73792563357 1140),,(0.367759602411 1439),,,(1.17766094693 2054),(2.62269797026 2226),(3.49948975475 2420),(0.944329670869 2668),(3.97613317083 2833),(7.1054273576e-15 3114),(0.404014725273 3294),,(1.13840131577 3668),,,
Point3,H5,,,(1.27027813051 402),(4.51624940006 539),,(2.95914021943 1000),(3.16609734901 1153),,(0.665196930667 1453),,,(1.18459188352 2058),(2.65990388882 2233),(3.52531952091 2428),(1.51659317397 2685),(3.98147587375 2838),(7.09231150418 3148),(0.646088266329 3308),,(1.18277348681 3677),,,
Point3,H6,(-0.0459542911507 240),(-1.26565424807e-14 306),(-0.0132316761535 425),(-0.0347144609378 632),(-5.3290705182e-15 845),(-1.7763568394e-15 1053),(2.11955082723 1170),(-1.15463194561e-14 1261),(-3.5527136788e-15 1468),(7.1054273576e-15 1675),(-0.00335885033897 1880),(-0.00491386372123 2081),(-0.000336540319585 2283),(-5.3290705182e-15 2493),(-1.7763568394e-15 2703),(5.3290705182e-15 2909),(7.1054273576e-15 3114),(-3.99680288865e-15 3323),(3.5527136788e-15 3474),(-4.4408920985e-15 3729),(-1.24344978758e-14 3923),(-5.77315972805e-15 4137),
