Cycle,0.719897233202
Average Width,8.82478253879
Width,,0.0,7.25107840669,6.60713134057,6.93153940155,7.0739611983,7.67622964621,7.59351152204,7.8482421396,8.5243098914,8.48846608093,8.36471602681,7.34506880431,9.23492807184,9.51300101963,10.6600203502,9.89088988775,10.7917019303,10.4558683631,12.7526620673,10.1062548552,8.26885115507,8.38755785014,7.97221004593
Point1,H6,(-0.0546858609871 2),(3.10862446895e-15 65),(8.881784197e-16 196),(-0.00298617014586 326),(-6.2172489379e-15 481),(-8.881784197e-15 644),(-2.6645352591e-15 814),(-0.00712519623792 960),(3.5527136788e-15 1105),(3.5527136788e-15 1257),(-2.6645352591e-15 1417),(-1.42108547152e-14 1577),(-8.881784197e-15 1730),(-0.00209994893593 1865),(-3.5527136788e-15 2031),(8.881784197e-16 2177),(-0.00226027267479 2324),(-2.6645352591e-15 2481),(2.6645352591e-15 2624),(-4.4408920985e-15 2771),(-0.0111330690508 2926),(5.3290705182e-15 3070),(-0.00793378651293 3208),(-2.22044604925e-15 3364),
Point2,H1,(13.8480229227 101),(10.2074140844 229),(9.43065044477 358),(10.5640589373 508),(11.3036152462 677),(11.434658813 844),(12.214306605 990),(12.03285537 1137),(13.9156565167 1289),(13.1563897642 1449),(13.0182641741 1608),(10.27191837 1765),(12.7040592565 1911),(14.3167493362 2057),(13.257894161 2207),(12.6835482151 2360),(12.1351849825 2507),(12.1911966878 2654),(14.2690695846 2806),(12.1736726141 2953),(9.30036651628 3098),(12.089813715 3240),(10.2074820753 3393),(11.428633209 3542),
Point2,H2,(5.69192167563 134),,(2.02620971872 428),,,(7.66294405995 875),(6.80905508894 1028),,,,(5.89227403592 1653),(4.78777358236 1795),(6.49014450909 1940),(7.53941347616 2098),,,,(5.15030754459 2689),,(5.24473492851 2989),,,(2.88499448478 3427),,
Point2,H3,(6.17742028129 149),,(2.3166604637 441),,,(7.78798768826 884),(7.29105261372 1040),,,,(5.92103366548 1659),(5.3449598305 1810),(6.76541735166 1955),(7.80611542243 2109),,,,(5.91663198386 2704),,(5.67860605352 3002),,,(3.94074924044 3444),,
Point2,H4,,,(2.04245826772 455),,(1.37529234802 771),,(2.39583213956 1077),,(1.13380845586 1383),(0.264732182745 1565),(2.46456972098 1701),,,,,(0.44322507425 2451),(5.95038869997 2546),(0.87250439703 2741),,,(2.79122501193 3161),(1.70123953892 3331),,,
Point2,H5,,,(2.04750558387 458),,(1.82984690348 788),,(2.42015264426 1082),,(1.26667052323 1393),(0.26503549268 1566),(2.64512109464 1710),,,,,(1.73934746137 2466),(6.69558445656 2560),(1.14739994542 2752),,,(3.06516886418 3173),(2.30856695312 3344),,,
Point2,H6,(-0.0272554194289 2),(-0.00196640230758 60),(1.7763568394e-15 193),(-0.0045230108911 325),(8.881784197e-16 479),(-8.881784197e-16 641),(5.3290705182e-15 812),(5.3290705182e-15 958),(-3.5527136788e-15 1104),(-5.3290705182e-15 1256),(-3.5527136788e-15 1414),(-7.1054273576e-15 1577),(-8.881784197e-16 1731),(5.3290705182e-15 1869),(-0.00842403104034 2029),(-6.2172489379e-15 2176),(-0.00263059527534 2321),(-2.6645352591e-15 2480),(1.7763568394e-15 2623),(2.6645352591e-15 2769),(3.5527136788e-15 2925),(2.6645352591e-15 3066),(-0.000201056228934 3207),(3.5527136788e-15 3362),(-0.00527857854079 3493),
Point3,H1,(13.9020827976 100),(11.605015864 228),(10.4157774762 357),(10.9405172894 507),(12.1138392357 676),(11.4691013543 843),(13.050153664 989),(13.13733368 1136),(14.8281046039 1287),(13.9768684181 1448),(14.4664277192 1607),(11.1951223526 1763),(14.5359150248 1910),(15.1597104017 2056),(14.6438988952 2205),(14.512267108 2359),(13.6836076489 2506),(13.695510609 2654),(15.9326751755 2805),(13.9625411165 2952),(10.6909021011 3097),(13.4097466153 3240),(12.2703589984 3393),(12.5621853772 3542),
Point3,H2,,,,,,,,,,,,,(7.18772804847 1941),,,,(6.64257813218 2545),(5.64752468894 2688),,,,(6.88079242903 3277),,,
Point3,H3,,,,,,,,,,,,,(7.35623235051 1955),,,,(7.13969944567 2557),(6.15658987553 2702),,,,(6.9229524255 3283),,,
Point3,H4,(5.8698509439 130),,,(2.29361478795 613),(0.690662786479 774),(7.63257018515 874),(7.4623743953 1028),,(0.811841593183 1382),,(2.25004353882 1702),(5.42886454276 1792),(1.36545740581 2009),(7.92726702087 2097),(6.64871566682 2245),(1.20565028135 2451),(2.26515640699 2598),(0.561724834964 2740),,(6.17641347132 2987),,(1.61051806446 3331),(4.03600315285 3427),,
Point3,H5,(6.67823860702 147),,,(2.30454842833 617),(1.17956526689 792),(7.87671184598 885),(7.82755237362 1039),,(0.975658935441 1393),,(2.33036461873 1709),(6.03713234001 1809),(1.40429750074 2014),(8.09623615977 2106),(6.73103321854 2253),(2.01053438082 2464),(2.27869499091 2602),(1.19183168616 2753),,(6.86808968855 3002),,(2.07443662776 3343),(4.7275236148 3442),,
Point3,H6,(-0.0100084225293 1),(-0.000774511741118 61),(-0.00229115283603 192),(-0.011051124733 324),(8.881784197e-15 478),(3.5527136788e-15 640),(7.1054273576e-15 811),(8.881784197e-15 957),(5.3290705182e-15 1103),(2.6645352591e-15 1254),(-0.000291513988651 1414),(5.3290705182e-15 1577),(0.0 1729),(-0.000754775776005 1870),(4.4408920985e-15 2029),(-2.2368274351e-05 2175),(-0.00301041543866 2323),(0.0 2479),(-0.00274410861832 2623),(4.4408920985e-15 2769),(6.2172489379e-15 2923),(1.28785870857e-14 3063),(1.7763568394e-14 3206),(1.42108547152e-14 3360),(-0.00173083284546 3495),
Point4,H1,(15.531495879 101),(7.70581608841 230),(6.53431922102 357),(7.71512707381 508),(8.62668517869 681),(8.24780121448 849),(9.59029039071 991),(9.10273650546 1139),(10.9767215305 1290),(9.87499952132 1451),(10.0586614393 1608),(6.66423074818 1766),(10.8431535397 1912),(11.6499653663 2059),(11.7517323124 2207),(10.9879411455 2361),(10.7780724751 2509),(10.3599967146 2657),(13.2254358591 2807),(10.1649820585 2955),(7.53309389595 3100),(9.81222993397 3241),(8.88897998964 3395),(9.5415725067 3545),
Point4,H2,,,(3.35535652656 381),,,(6.44422858115 875),,,,,,,(6.06288921454 1943),(6.38548684461 2099),,(5.17911789446 2404),,(4.61098596693 2689),,,,,,
Point4,H3,,,(3.66368245155 392),,,(6.90952079701 890),,,,,,,(6.30960302372 1957),(6.65055947882 2110),,(5.2055846558 2409),,(4.87050910204 2702),,,,,,
Point4,H4,,,(0.974454982136 432),(5.33338820953 541),(0.548841047577 772),(1.71445586409 933),(6.132978338 1030),(0.528286389987 1237),(4.45730648784 1331),(2.19252577597 1533),,(3.29972361851 1795),(0.972810373967 2009),(2.67345664591 2149),(4.84477840248 2243),(1.91721184219 2455),(6.05629466076 2546),(0.659378172683 2743),(7.16977150069 2840),(4.59746351564 2985),,(1.46651836131 3327),,
Point4,H5,,,(1.72767703272 455),(6.16484972462 560),(1.49570685289 794),(2.08585514538 944),(6.6293961553 1041),(0.533944280459 1242),(4.49207926282 1338),(2.20456230875 1538),,(3.76319595011 1814),(1.04027156941 2015),(2.73092934027 2155),(4.87993169703 2249),(1.93165764207 2459),(6.26391303267 2556),(0.864346337753 2753),(7.25688147993 2849),(5.3739635225 3000),,(1.63554612861 3338),,
Point4,H6,(-0.026839284402 195),(8.881784197e-15 326),(7.9936057773e-15 479),(5.3290705182e-15 639),(1.7763568394e-15 815),(-6.2172489379e-15 961),(7.1054273576e-15 1103),(9.7699626167e-15 1259),(1.33226762955e-15 1417),(-3.5527136788e-15 1580),(2.22044604925e-15 1733),(-0.0493757442916 1868),(0.0 2030),(-0.00486402090931 2177),(4.4408920985e-15 2327),(3.5527136788e-15 2479),(1.06581410364e-14 2624),(5.3290705182e-15 2769),(2.6645352591e-15 2922),(-0.00168359973974 3064),(-0.00357084342247 3211),(-2.6645352591e-15 3360),(-0.0064134197646 3495),
